teacher_id,day,slot,available
T134,Sun,2,True
T134,Sun,3,True
T134,Sun,4,False
T134,Sun,5,True
T134,Sun,6,True
T134,Sun,7,True
T134,Sun,8,True
T134,Mon,1,True
T134,Mon,2,True
T134,Mon,3,True
T134,Mon,4,True
T134,Mon,5,True
T134,Mon,6,True
T134,Mon,7,False
T134,Mon,8,False
T134,Tue,1,True
T134,Tue,2,True
T134,Tue,3,False
T134,Tue,4,True
T134,Tue,5,True
T134,Tue,6,False
T134,Tue,7,True
T134,Tue,8,True
T134,Wed,1,False
T134,Wed,2,True
T134,Wed,3,True
T134,Wed,4,True
T134,Wed,5,True
T134,Wed,6,True
T134,Wed,7,True
T134,Wed,8,False
T134,Thu,1,True
T134,Thu,2,True
T134,Thu,3,True
T134,Thu,4,True
T134,Thu,5,True
T134,Thu,6,False
T134,Thu,7,False
T134,Thu,8,True
T135,Sun,1,True
T135,Sun,2,True
T135,Sun,3,True
T135,Sun,4,True
T135,Sun,5,True
T135,Sun,6,False
T135,Sun,7,True
T135,Sun,8,True
T135,Mon,1,True
T135,Mon,2,True
T135,Mon,3,True
T135,Mon,4,True
T135,Mon,5,True
T135,Mon,6,True
T135,Mon,7,True
T135,Mon,8,True
T135,Tue,1,True
T135,Tue,2,True
T135,Tue,3,True
T135,Tue,4,True
T135,Tue,5,True
T135,Tue,6,True
T135,Tue,7,True
T135,Tue,8,True
T135,Wed,1,True
T135,Wed,2,True
T135,Wed,3,True
T135,Wed,4,False
T135,Wed,5,True
T135,Wed,6,False
T135,Wed,7,True
T135,Wed,8,True
T135,Thu,1,False
T135,Thu,2,True
T135,Thu,3,True
T135,Thu,4,True
T135,Thu,5,True
T135,Thu,6,True
T135,Thu,7,True
T135,Thu,8,False
T136,Sun,1,True
T136,Sun,2,False
T136,Sun,3,False
T136,Sun,4,True
T136,Sun,5,True
T136,Sun,6,False
T136,Sun,7,False
T136,Sun,8,True
T136,Mon,1,True
T136,Mon,2,True
T136,Mon,3,True
T136,Mon,4,True
T136,Mon,5,True
T136,Mon,6,True
T136,Mon,7,True
T136,Mon,8,True
T136,Tue,1,True
T136,Tue,2,True
T136,Tue,3,True
T136,Tue,4,True
T136,Tue,5,True
T136,Tue,6,True
T136,Tue,7,False
T136,Tue,8,True
T136,Wed,1,True
T136,Wed,2,True
T136,Wed,3,False
T136,Wed,4,True
T136,Wed,5,True
T136,Wed,6,True
T136,Wed,7,True
T136,Wed,8,True
T136,Thu,1,True
T136,Thu,2,True
T136,Thu,3,True
T136,Thu,4,True
T136,Thu,5,True
T136,Thu,6,True
T136,Thu,7,True
T136,Thu,8,True
T137,Sun,1,True
T137,Sun,2,True
T137,Sun,3,True
T137,Sun,4,False
T137,Sun,5,True
T137,Sun,6,True
T137,Sun,7,True
T137,Sun,8,True
T137,Mon,1,True
T137,Mon,2,True
T137,Mon,3,True
T137,Mon,4,True
T137,Mon,5,True
T137,Mon,6,True
T137,Mon,7,True
T137,Mon,8,True
T137,Tue,1,True
T137,Tue,2,True
T137,Tue,3,False
T137,Tue,4,False
T137,Tue,5,True
T137,Tue,6,True
T137,Tue,7,True
T137,Tue,8,True
T137,Wed,1,True
T137,Wed,2,True
T137,Wed,3,True
T137,Wed,4,False
T137,Wed,5,True
T137,Wed,6,True
T137,Wed,7,True
T137,Wed,8,True
T137,Thu,1,True
T137,Thu,2,True
T137,Thu,3,True
T137,Thu,4,True
T137,Thu,5,True
T137,Thu,6,True
T137,Thu,7,True
T137,Thu,8,True
T138,Sun,1,True
T138,Sun,2,True
T138,Sun,3,True
T138,Sun,4,True
T138,Sun,5,True
T138,Sun,6,False
T138,Sun,7,True
T138,Sun,8,True
T138,Mon,1,True
T138,Mon,2,False
T138,Mon,3,True
T138,Mon,4,True
T138,Mon,5,True
T138,Mon,6,True
T138,Mon,7,True
T138,Mon,8,True
T138,Tue,1,True
T138,Tue,2,False
T138,Tue,3,True
T138,Tue,4,True
T138,Tue,5,True
T138,Tue,6,True
T138,Tue,7,True
T138,Tue,8,True
T138,Wed,1,True
T138,Wed,2,True
T138,Wed,3,True
T138,Wed,4,True
T138,Wed,5,True
T138,Wed,6,True
T138,Wed,7,True
T138,Wed,8,False
T138,Thu,1,False
T138,Thu,2,True
T138,Thu,3,True
T138,Thu,4,True
T138,Thu,5,True
T138,Thu,6,True
T138,Thu,7,True
T138,Thu,8,True
T139,Sun,1,True
T139,Sun,2,True
T139,Sun,3,True
T139,Sun,4,True
T139,Sun,5,True
T139,Sun,6,True
T139,Sun,7,True
T139,Sun,8,True
T139,Mon,1,True
T139,Mon,2,True
T139,Mon,3,True
T139,Mon,4,True
T139,Mon,5,True
T139,Mon,6,True
T139,Mon,7,True
T139,Mon,8,True
T139,Tue,1,True
T139,Tue,2,False
T139,Tue,3,True
T139,Tue,4,True
T139,Tue,5,True
T139,Tue,6,True
T139,Tue,7,False
T139,Tue,8,True
T139,Wed,1,True
T139,Wed,2,True
T139,Wed,3,True
T139,Wed,4,True
T139,Wed,5,True
T139,Wed,6,True
T139,Wed,7,True
T139,Wed,8,True
T139,Thu,1,False
T139,Thu,2,True
T139,Thu,3,True
T139,Thu,4,True
T139,Thu,5,True
T139,Thu,6,True
T139,Thu,7,True
T139,Thu,8,True
T140,Sun,1,True
T140,Sun,2,False
T140,Sun,3,True
T140,Sun,4,True
T140,Sun,5,False
T140,Sun,6,True
T140,Sun,7,True
T140,Sun,8,True
T140,Mon,1,True
T140,Mon,2,False
T140,Mon,3,False
T140,Mon,4,True
T140,Mon,5,True
T140,Mon,6,True
T140,Mon,7,True
T140,Mon,8,True
T140,Tue,1,True
T140,Tue,2,False
T140,Tue,3,False
T140,Tue,4,True
T140,Tue,5,True
T140,Tue,6,True
T140,Tue,7,True
T140,Tue,8,True
T140,Wed,1,True
T140,Wed,2,True
T140,Wed,3,True
T140,Wed,4,True
T140,Wed,5,False
T140,Wed,6,True
T140,Wed,7,True
T140,Wed,8,True
T140,Thu,1,True
T140,Thu,2,False
T140,Thu,3,True
T140,Thu,4,True
T140,Thu,5,True
T140,Thu,6,True
T140,Thu,7,True
T140,Thu,8,True
T141,Sun,1,True
T141,Sun,2,True
T141,Sun,3,True
T141,Sun,4,True
T141,Sun,5,True
T141,Sun,6,True
T141,Sun,7,False
T141,Sun,8,False
T141,Mon,1,True
T141,Mon,2,True
T141,Mon,3,True
T141,Mon,4,True
T141,Mon,5,True
T141,Mon,6,True
T141,Mon,7,True
T141,Mon,8,True
T141,Tue,1,False
T141,Tue,2,True
T141,Tue,3,True
T141,Tue,4,True
T141,Tue,5,True
T141,Tue,6,False
T141,Tue,7,True
T141,Tue,8,True
T141,Wed,1,True
T141,Wed,2,True
T141,Wed,3,True
T141,Wed,4,True
T141,Wed,5,True
T141,Wed,6,True
T141,Wed,7,True
T141,Wed,8,True
T141,Thu,1,True
T141,Thu,2,True
T141,Thu,3,True
T141,Thu,4,True
T141,Thu,5,True
T141,Thu,6,True
T141,Thu,7,True
T141,Thu,8,True
T142,Sun,1,True
T142,Sun,2,True
T142,Sun,3,True
T142,Sun,4,True
T142,Sun,5,True
T142,Sun,6,True
T142,Sun,7,True
T142,Sun,8,True
T142,Mon,1,True
T142,Mon,2,True
T142,Mon,3,True
T142,Mon,4,True
T142,Mon,5,True
T142,Mon,6,True
T142,Mon,7,True
T142,Mon,8,True
T142,Tue,1,True
T142,Tue,2,False
T142,Tue,3,False
T142,Tue,4,True
T142,Tue,5,True
T142,Tue,6,True
T142,Tue,7,True
T142,Tue,8,True
T142,Wed,1,True
T142,Wed,2,True
T142,Wed,3,True
T142,Wed,4,True
T142,Wed,5,True
T142,Wed,6,True
T142,Wed,7,False
T142,Wed,8,True
T142,Thu,1,True
T142,Thu,2,True
T142,Thu,3,False
T142,Thu,4,True
T142,Thu,5,True
T142,Thu,6,True
T142,Thu,7,True
T142,Thu,8,True
T143,Sun,1,True
T143,Sun,2,True
T143,Sun,3,False
T143,Sun,4,True
T143,Sun,5,True
T143,Sun,6,True
T143,Sun,7,True
T143,Sun,8,False
T143,Mon,1,True
T143,Mon,2,True
T143,Mon,3,True
T143,Mon,4,True
T143,Mon,5,True
T143,Mon,6,True
T143,Mon,7,True
T143,Mon,8,True
T143,Tue,1,True
T143,Tue,2,True
T143,Tue,3,False
T143,Tue,4,True
T143,Tue,5,True
T143,Tue,6,True
T143,Tue,7,True
T143,Tue,8,True
T143,Wed,1,False
T143,Wed,2,True
T143,Wed,3,False
T143,Wed,4,True
T143,Wed,5,True
T143,Wed,6,False
T143,Wed,7,True
T143,Wed,8,False
T143,Thu,1,True
T143,Thu,2,False
T143,Thu,3,True
T143,Thu,4,True
T143,Thu,5,True
T143,Thu,6,True
T143,Thu,7,True
T143,Thu,8,True
T144,Sun,1,True
T144,Sun,2,True
T144,Sun,3,True
T144,Sun,4,True
T144,Sun,5,True
T144,Sun,6,True
T144,Sun,7,True
T144,Sun,8,True
T144,Mon,1,True
T144,Mon,2,False
T144,Mon,3,True
T144,Mon,4,True
T144,Mon,5,True
T144,Mon,6,True
T144,Mon,7,True
T144,Mon,8,True
T144,Tue,1,True
T144,Tue,2,True
T144,Tue,3,True
T144,Tue,4,True
T144,Tue,5,False
T144,Tue,6,True
T144,Tue,7,True
T144,Tue,8,False
T144,Wed,1,True
T144,Wed,2,True
T144,Wed,3,True
T144,Wed,4,False
T144,Wed,5,False
T144,Wed,6,True
T144,Wed,7,True
T144,Wed,8,True
T144,Thu,1,True
T144,Thu,2,True
T144,Thu,3,False
T144,Thu,4,True
T144,Thu,5,True
T144,Thu,6,True
T144,Thu,7,True
T144,Thu,8,True
T145,Sun,1,True
T145,Sun,2,False
T145,Sun,3,False
T145,Sun,4,True
T145,Sun,5,False
T145,Sun,6,True
T145,Sun,7,True
T145,Sun,8,True
T145,Mon,1,True
T145,Mon,2,False
T145,Mon,3,True
T145,Mon,4,True
T145,Mon,5,True
T145,Mon,6,True
T145,Mon,7,True
T145,Mon,8,True
T145,Tue,1,True
T145,Tue,2,True
T145,Tue,3,True
T145,Tue,4,True
T145,Tue,5,True
T145,Tue,6,True
T145,Tue,7,True
T145,Tue,8,True
T145,Wed,1,True
T145,Wed,2,False
T145,Wed,3,True
T145,Wed,4,True
T145,Wed,5,False
T145,Wed,6,True
T145,Wed,7,True
T145,Wed,8,True
T145,Thu,1,False
T145,Thu,2,False
T145,Thu,3,True
T145,Thu,4,True
T145,Thu,5,True
T145,Thu,6,False
T145,Thu,7,False
T145,Thu,8,True
T146,Sun,1,True
T146,Sun,2,True
T146,Sun,3,True
T146,Sun,4,True
T146,Sun,5,True
T146,Sun,6,True
T146,Sun,7,True
T146,Sun,8,False
T146,Mon,1,True
T146,Mon,2,True
T146,Mon,3,True
T146,Mon,4,False
T146,Mon,5,True
T146,Mon,6,True
T146,Mon,7,True
T146,Mon,8,True
T146,Tue,1,True
T146,Tue,2,True
T146,Tue,3,False
T146,Tue,4,True
T146,Tue,5,True
T146,Tue,6,True
T146,Tue,7,True
T146,Tue,8,True
T146,Wed,1,True
T146,Wed,2,True
T146,Wed,3,True
T146,Wed,4,True
T146,Wed,5,True
T146,Wed,6,True
T146,Wed,7,False
T146,Wed,8,True
T146,Thu,1,True
T146,Thu,2,True
T146,Thu,3,True
T146,Thu,4,True
T146,Thu,5,False
T146,Thu,6,True
T146,Thu,7,True
T146,Thu,8,True
T147,Sun,1,True
T147,Sun,2,True
T147,Sun,3,True
T147,Sun,4,True
T147,Sun,5,False
T147,Sun,6,True
T147,Sun,7,True
T147,Sun,8,True
T147,Mon,1,True
T147,Mon,2,True
T147,Mon,3,True
T147,Mon,4,False
T147,Mon,5,False
T147,Mon,6,False
T147,Mon,7,True
T147,Mon,8,True
T147,Tue,1,True
T147,Tue,2,True
T147,Tue,3,True
T147,Tue,4,True
T147,Tue,5,True
T147,Tue,6,True
T147,Tue,7,True
T147,Tue,8,True
T147,Wed,1,True
T147,Wed,2,True
T147,Wed,3,True
T147,Wed,4,True
T147,Wed,5,True
T147,Wed,6,True
T147,Wed,7,True
T147,Wed,8,True
T147,Thu,1,True
T147,Thu,2,True
T147,Thu,3,True
T147,Thu,4,True
T147,Thu,5,False
T147,Thu,6,True
T147,Thu,7,True
T147,Thu,8,True
T148,Sun,1,True
T148,Sun,2,True
T148,Sun,3,True
T148,Sun,4,False
T148,Sun,5,True
T148,Sun,6,True
T148,Sun,7,True
T148,Sun,8,False
T148,Mon,1,True
T148,Mon,2,True
T148,Mon,3,True
T148,Mon,4,True
T148,Mon,5,True
T148,Mon,6,True
T148,Mon,7,True
T148,Mon,8,True
T148,Tue,1,False
T148,Tue,2,True
T148,Tue,3,False
T148,Tue,4,True
T148,Tue,5,True
T148,Tue,6,True
T148,Tue,7,True
T148,Tue,8,True
T148,Wed,1,True
T148,Wed,2,True
T148,Wed,3,True
T148,Wed,4,True
T148,Wed,5,True
T148,Wed,6,True
T148,Wed,7,True
T148,Wed,8,False
T148,Thu,1,True
T148,Thu,2,True
T148,Thu,3,True
T148,Thu,4,True
T148,Thu,5,False
T148,Thu,6,True
T148,Thu,7,True
T148,Thu,8,True
T149,Sun,1,True
T149,Sun,2,False
T149,Sun,3,True
T149,Sun,4,True
T149,Sun,5,True
T149,Sun,6,True
T149,Sun,7,True
T149,Sun,8,True
T149,Mon,1,True
T149,Mon,2,False
T149,Mon,3,True
T149,Mon,4,True
T149,Mon,5,True
T149,Mon,6,False
T149,Mon,7,True
T149,Mon,8,True
T149,Tue,1,True
T149,Tue,2,True
T149,Tue,3,True
T149,Tue,4,True
T149,Tue,5,True
T149,Tue,6,True
T149,Tue,7,True
T149,Tue,8,False
T149,Wed,1,False
T149,Wed,2,True
T149,Wed,3,True
T149,Wed,4,True
T149,Wed,5,True
T149,Wed,6,True
T149,Wed,7,True
T149,Wed,8,True
T149,Thu,1,True
T149,Thu,2,True
T149,Thu,3,True
T149,Thu,4,True
T149,Thu,5,True
T149,Thu,6,True
T149,Thu,7,True
T149,Thu,8,True
T150,Sun,1,True
T150,Sun,2,False
T150,Sun,3,True
T150,Sun,4,True
T150,Sun,5,True
T150,Sun,6,False
T150,Sun,7,False
T150,Sun,8,True
T150,Mon,1,False
T150,Mon,2,True
T150,Mon,3,True
T150,Mon,4,True
T150,Mon,5,True
T150,Mon,6,False
T150,Mon,7,True
T150,Mon,8,False
T150,Tue,1,True
T150,Tue,2,True
T150,Tue,3,True
T150,Tue,4,True
T150,Tue,5,True
T150,Tue,6,True
T150,Tue,7,False
T150,Tue,8,True
T150,Wed,1,True
T150,Wed,2,True
T150,Wed,3,True
T150,Wed,4,False
T150,Wed,5,True
T150,Wed,6,True
T150,Wed,7,True
T150,Wed,8,True
T150,Thu,1,True
T150,Thu,2,True
T150,Thu,3,True
T150,Thu,4,True
T150,Thu,5,True
T150,Thu,6,True
T150,Thu,7,True
T150,Thu,8,True
T151,Sun,1,True
T151,Sun,2,True
T151,Sun,3,False
T151,Sun,4,True
T151,Sun,5,True
T151,Sun,6,False
T151,Sun,7,True
T151,Sun,8,True
T151,Mon,1,True
T151,Mon,2,True
T151,Mon,3,True
T151,Mon,4,True
T151,Mon,5,False
T151,Mon,6,True
T151,Mon,7,True
T151,Mon,8,True
T151,Tue,1,True
T151,Tue,2,True
T151,Tue,3,True
T151,Tue,4,True
T151,Tue,5,True
T151,Tue,6,False
T151,Tue,7,False
T151,Tue,8,True
T151,Wed,1,True
T151,Wed,2,True
T151,Wed,3,False
T151,Wed,4,True
T151,Wed,5,True
T151,Wed,6,True
T151,Wed,7,True
T151,Wed,8,True
T151,Thu,1,True
T151,Thu,2,True
T151,Thu,3,True
T151,Thu,4,True
T151,Thu,5,True
T151,Thu,6,False
T151,Thu,7,True
T151,Thu,8,False
T152,Sun,1,True
T152,Sun,2,True
T152,Sun,3,True
T152,Sun,4,True
T152,Sun,5,True
T152,Sun,6,True
T152,Sun,7,True
T152,Sun,8,True
T152,Mon,1,True
T152,Mon,2,False
T152,Mon,3,True
T152,Mon,4,False
T152,Mon,5,True
T152,Mon,6,True
T152,Mon,7,True
T152,Mon,8,True
T152,Tue,1,True
T152,Tue,2,True
T152,Tue,3,True
T152,Tue,4,True
T152,Tue,5,True
T152,Tue,6,True
T152,Tue,7,True
T152,Tue,8,True
T152,Wed,1,True
T152,Wed,2,True
T152,Wed,3,True
T152,Wed,4,True
T152,Wed,5,True
T152,Wed,6,True
T152,Wed,7,False
T152,Wed,8,True
T152,Thu,1,True
T152,Thu,2,True
T152,Thu,3,True
T152,Thu,4,True
T152,Thu,5,True
T152,Thu,6,True
T152,Thu,7,True
T152,Thu,8,True
T153,Sun,1,True
T153,Sun,2,False
T153,Sun,3,True
T153,Sun,4,True
T153,Sun,5,True
T153,Sun,6,True
T153,Sun,7,True
T153,Sun,8,True
T153,Mon,1,True
T153,Mon,2,True
T153,Mon,3,True
T153,Mon,4,True
T153,Mon,5,True
T153,Mon,6,True
T153,Mon,7,True
T153,Mon,8,True
T153,Tue,1,True
T153,Tue,2,False
T153,Tue,3,True
T153,Tue,4,False
T153,Tue,5,True
T153,Tue,6,True
T153,Tue,7,True
T153,Tue,8,False
T153,Wed,1,True
T153,Wed,2,True
T153,Wed,3,True
T153,Wed,4,True
T153,Wed,5,True
T153,Wed,6,False
T153,Wed,7,False
T153,Wed,8,True
T153,Thu,1,False
T153,Thu,2,True
T153,Thu,3,True
T153,Thu,4,True
T153,Thu,5,True
T153,Thu,6,False
T153,Thu,7,True
T153,Thu,8,True
T154,Sun,1,True
T154,Sun,2,True
T154,Sun,3,True
T154,Sun,4,False
T154,Sun,5,True
T154,Sun,6,True
T154,Sun,7,True
T154,Sun,8,True
T154,Mon,1,True
T154,Mon,2,True
T154,Mon,3,True
T154,Mon,4,True
T154,Mon,5,True
T154,Mon,6,True
T154,Mon,7,True
T154,Mon,8,True
T154,Tue,1,True
T154,Tue,2,False
T154,Tue,3,True
T154,Tue,4,True
T154,Tue,5,True
T154,Tue,6,True
T154,Tue,7,True
T154,Tue,8,False
T154,Wed,1,True
T154,Wed,2,True
T154,Wed,3,True
T154,Wed,4,True
T154,Wed,5,True
T154,Wed,6,False
T154,Wed,7,True
T154,Wed,8,True
T154,Thu,1,True
T154,Thu,2,True
T154,Thu,3,True
T154,Thu,4,True
T154,Thu,5,True
T154,Thu,6,True
T154,Thu,7,True
T154,Thu,8,True
T155,Sun,1,True
T155,Sun,2,True
T155,Sun,3,True
T155,Sun,4,True
T155,Sun,5,True
T155,Sun,6,True
T155,Sun,7,True
T155,Sun,8,False
T155,Mon,1,True
T155,Mon,2,True
T155,Mon,3,True
T155,Mon,4,True
T155,Mon,5,True
T155,Mon,6,True
T155,Mon,7,True
T155,Mon,8,True
T155,Tue,1,True
T155,Tue,2,True
T155,Tue,3,True
T155,Tue,4,True
T155,Tue,5,True
T155,Tue,6,True
T155,Tue,7,True
T155,Tue,8,False
T155,Wed,1,True
T155,Wed,2,True
T155,Wed,3,True
T155,Wed,4,True
T155,Wed,5,True
T155,Wed,6,True
T155,Wed,7,True
T155,Wed,8,True
T155,Thu,1,True
T155,Thu,2,False
T155,Thu,3,True
T155,Thu,4,True
T155,Thu,5,True
T155,Thu,6,True
T155,Thu,7,True
T155,Thu,8,True
T156,Sun,1,True
T156,Sun,2,True
T156,Sun,3,False
T156,Sun,4,True
T156,Sun,5,True
T156,Sun,6,False
T156,Sun,7,True
T156,Sun,8,True
T156,Mon,1,True
T156,Mon,2,True
T156,Mon,3,True
T156,Mon,4,True
T156,Mon,5,True
T156,Mon,6,True
T156,Mon,7,True
T156,Mon,8,True
T156,Tue,1,True
T156,Tue,2,True
T156,Tue,3,True
T156,Tue,4,True
T156,Tue,5,True
T156,Tue,6,True
T156,Tue,7,True
T156,Tue,8,True
T156,Wed,1,True
T156,Wed,2,True
T156,Wed,3,True
T156,Wed,4,False
T156,Wed,5,True
T156,Wed,6,True
T156,Wed,7,True
T156,Wed,8,False
T156,Thu,1,True
T156,Thu,2,True
T156,Thu,3,True
T156,Thu,4,True
T156,Thu,5,True
T156,Thu,6,True
T156,Thu,7,False
T156,Thu,8,False
T157,Sun,1,False
T157,Sun,2,True
T157,Sun,3,True
T157,Sun,4,True
T157,Sun,5,True
T157,Sun,6,True
T157,Sun,7,True
T157,Sun,8,True
T157,Mon,1,True
T157,Mon,2,True
T157,Mon,3,True
T157,Mon,4,True
T157,Mon,5,True
T157,Mon,6,True
T157,Mon,7,True
T157,Mon,8,True
T157,Tue,1,True
T157,Tue,2,True
T157,Tue,3,True
T157,Tue,4,True
T157,Tue,5,True
T157,Tue,6,False
T157,Tue,7,True
T157,Tue,8,False
T157,Wed,1,True
T157,Wed,2,True
T157,Wed,3,False
T157,Wed,4,True
T157,Wed,5,True
T157,Wed,6,True
T157,Wed,7,True
T157,Wed,8,False
T157,Thu,1,True
T157,Thu,2,True
T157,Thu,3,True
T157,Thu,4,True
T157,Thu,5,True
T157,Thu,6,True
T157,Thu,7,True
T157,Thu,8,True
T158,Sun,1,True
T158,Sun,2,True
T158,Sun,3,True
T158,Sun,4,True
T158,Sun,5,True
T158,Sun,6,True
T158,Sun,7,False
T158,Sun,8,True
T158,Mon,1,False
T158,Mon,2,True
T158,Mon,3,True
T158,Mon,4,True
T158,Mon,5,False
T158,Mon,6,True
T158,Mon,7,False
T158,Mon,8,False
T158,Tue,1,True
T158,Tue,2,True
T158,Tue,3,True
T158,Tue,4,True
T158,Tue,5,True
T158,Tue,6,True
T158,Tue,7,True
T158,Tue,8,True
T158,Wed,1,True
T158,Wed,2,True
T158,Wed,3,True
T158,Wed,4,True
T158,Wed,5,True
T158,Wed,6,True
T158,Wed,7,True
T158,Wed,8,True
T158,Thu,1,True
T158,Thu,2,True
T158,Thu,3,True
T158,Thu,4,False
T158,Thu,5,True
T158,Thu,6,True
T158,Thu,7,True
T158,Thu,8,True
T159,Sun,1,True
T159,Sun,2,True
T159,Sun,3,True
T159,Sun,4,True
T159,Sun,5,True
T159,Sun,6,True
T159,Sun,7,False
T159,Sun,8,True
T159,Mon,1,True
T159,Mon,2,True
T159,Mon,3,True
T159,Mon,4,True
T159,Mon,5,True
T159,Mon,6,True
T159,Mon,7,True
T159,Mon,8,True
T159,Tue,1,True
T159,Tue,2,True
T159,Tue,3,True
T159,Tue,4,True
T159,Tue,5,True
T159,Tue,6,True
T159,Tue,7,True
T159,Tue,8,True
T159,Wed,1,True
T159,Wed,2,True
T159,Wed,3,True
T159,Wed,4,False
T159,Wed,5,True
T159,Wed,6,True
T159,Wed,7,True
T159,Wed,8,True
T159,Thu,1,True
T159,Thu,2,True
T159,Thu,3,False
T159,Thu,4,False
T159,Thu,5,True
T159,Thu,6,True
T159,Thu,7,False
T159,Thu,8,True
T160,Sun,1,True
T160,Sun,2,True
T160,Sun,3,True
T160,Sun,4,True
T160,Sun,5,True
T160,Sun,6,True
T160,Sun,7,True
T160,Sun,8,True
T160,Mon,1,True
T160,Mon,2,True
T160,Mon,3,True
T160,Mon,4,True
T160,Mon,5,False
T160,Mon,6,False
T160,Mon,7,True
T160,Mon,8,True
T160,Tue,1,True
T160,Tue,2,True
T160,Tue,3,False
T160,Tue,4,False
T160,Tue,5,True
T160,Tue,6,True
T160,Tue,7,True
T160,Tue,8,True
T160,Wed,1,True
T160,Wed,2,True
T160,Wed,3,True
T160,Wed,4,True
T160,Wed,5,True
T160,Wed,6,True
T160,Wed,7,True
T160,Wed,8,True
T160,Thu,1,True
T160,Thu,2,True
T160,Thu,3,False
T160,Thu,4,True
T160,Thu,5,True
T160,Thu,6,True
T160,Thu,7,True
T160,Thu,8,False
T161,Sun,1,True
T161,Sun,2,False
T161,Sun,3,True
T161,Sun,4,False
T161,Sun,5,True
T161,Sun,6,False
T161,Sun,7,True
T161,Sun,8,True
T161,Mon,1,True
T161,Mon,2,False
T161,Mon,3,True
T161,Mon,4,True
T161,Mon,5,False
T161,Mon,6,True
T161,Mon,7,True
T161,Mon,8,True
T161,Tue,1,True
T161,Tue,2,False
T161,Tue,3,True
T161,Tue,4,True
T161,Tue,5,False
T161,Tue,6,True
T161,Tue,7,True
T161,Tue,8,True
T161,Wed,1,True
T161,Wed,2,True
T161,Wed,3,False
T161,Wed,4,True
T161,Wed,5,True
T161,Wed,6,True
T161,Wed,7,True
T161,Wed,8,False
T161,Thu,1,False
T161,Thu,2,True
T161,Thu,3,True
T161,Thu,4,True
T161,Thu,5,True
T161,Thu,6,True
T161,Thu,7,True
T161,Thu,8,True
T162,Sun,1,True
T162,Sun,2,True
T162,Sun,3,True
T162,Sun,4,True
T162,Sun,5,True
T162,Sun,6,True
T162,Sun,7,False
T162,Sun,8,True
T162,Mon,1,True
T162,Mon,2,True
T162,Mon,3,True
T162,Mon,4,False
T162,Mon,5,True
T162,Mon,6,True
T162,Mon,7,False
T162,Mon,8,True
T162,Tue,1,True
T162,Tue,2,True
T162,Tue,3,True
T162,Tue,4,True
T162,Tue,5,True
T162,Tue,6,True
T162,Tue,7,False
T162,Tue,8,True
T162,Wed,1,True
T162,Wed,2,True
T162,Wed,3,True
T162,Wed,4,True
T162,Wed,5,False
T162,Wed,6,True
T162,Wed,7,True
T162,Wed,8,True
T162,Thu,1,True
T162,Thu,2,False
T162,Thu,3,True
T162,Thu,4,False
T162,Thu,5,True
T162,Thu,6,True
T162,Thu,7,True
T162,Thu,8,True
T163,Sun,1,True
T163,Sun,2,True
T163,Sun,3,True
T163,Sun,4,True
T163,Sun,5,True
T163,Sun,6,True
T163,Sun,7,False
T163,Sun,8,True
T163,Mon,1,True
T163,Mon,2,True
T163,Mon,3,True
T163,Mon,4,True
T163,Mon,5,True
T163,Mon,6,True
T163,Mon,7,False
T163,Mon,8,True
T163,Tue,1,True
T163,Tue,2,True
T163,Tue,3,True
T163,Tue,4,True
T163,Tue,5,True
T163,Tue,6,True
T163,Tue,7,True
T163,Tue,8,True
T163,Wed,1,True
T163,Wed,2,True
T163,Wed,3,True
T163,Wed,4,False
T163,Wed,5,False
T163,Wed,6,True
T163,Wed,7,True
T163,Wed,8,True
T163,Thu,1,True
T163,Thu,2,True
T163,Thu,3,True
T163,Thu,4,True
T163,Thu,5,True
T163,Thu,6,True
T163,Thu,7,False
T163,Thu,8,True
T164,Sun,1,True
T164,Sun,2,True
T164,Sun,3,True
T164,Sun,4,True
T164,Sun,5,True
T164,Sun,6,False
T164,Sun,7,True
T164,Sun,8,True
T164,Mon,1,True
T164,Mon,2,True
T164,Mon,3,True
T164,Mon,4,False
T164,Mon,5,False
T164,Mon,6,True
T164,Mon,7,True
T164,Mon,8,True
T164,Tue,1,True
T164,Tue,2,False
T164,Tue,3,True
T164,Tue,4,True
T164,Tue,5,True
T164,Tue,6,True
T164,Tue,7,False
T164,Tue,8,True
T164,Wed,1,True
T164,Wed,2,True
T164,Wed,3,True
T164,Wed,4,True
T164,Wed,5,True
T164,Wed,6,True
T164,Wed,7,True
T164,Wed,8,True
T164,Thu,1,True
T164,Thu,2,True
T164,Thu,3,True
T164,Thu,4,True
T164,Thu,5,True
T164,Thu,6,True
T164,Thu,7,True
T164,Thu,8,False
T165,Sun,1,True
T165,Sun,2,True
T165,Sun,3,True
T165,Sun,4,True
T165,Sun,5,True
T165,Sun,6,True
T165,Sun,7,True
T165,Sun,8,True
T165,Mon,1,True
T165,Mon,2,True
T165,Mon,3,True
T165,Mon,4,True
T165,Mon,5,True
T165,Mon,6,False
T165,Mon,7,True
T165,Mon,8,True
T165,Tue,1,False
T165,Tue,2,True
T165,Tue,3,True
T165,Tue,4,True
T165,Tue,5,False
T165,Tue,6,False
T165,Tue,7,True
T165,Tue,8,True
T165,Wed,1,True
T165,Wed,2,True
T165,Wed,3,True
T165,Wed,4,True
T165,Wed,5,True
T165,Wed,6,True
T165,Wed,7,True
T165,Wed,8,True
